Time,Time Code,Country Name,Country Code,"GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",CO2 emissions (kt) [EN.ATM.CO2E.KT],"Population, total [SP.POP.TOTL]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]",Access to electricity (% of population) [EG.ELC.ACCS.ZS],Ease of doing business score (0 = lowest performance to 100 = best performance) [IC.BUS.DFRN.XQ],"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative) [SE.PRM.CUAT.ZS]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Lower secondary completion rate, total (% of relevant age group) [SE.SEC.CMPT.LO.ZS]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS]
2008,YR2008,Kosovo,XKX,7032.45229722004,..,1747383,..,..,..,..,..,..,..
2008,YR2008,Kyrgyz Republic,KGZ,4142.211454027,7510.00022888184,5318700,..,99.5100021362305,..,..,..,83.9858627319336,35.285
2008,YR2008,Latvia,LVA,24899.6463833677,8109.99965667725,2177322,..,100,..,99.4524536132813,..,..,67.834
2008,YR2008,Liechtenstein,LIE,..,219.999998807907,35401,..,100,..,..,..,100.495048522949,14.574
2008,YR2008,Lithuania,LTU,26784.8800343204,13060.0004196167,3198231,..,100,..,98.1292724609375,..,..,66.848
2008,YR2008,Luxembourg,LUX,118154.667184464,11020.0004577637,488650,..,100,..,..,..,94.9777908325195,87.8
2008,YR2008,Moldova,MDA,8471.18109935887,8149.99961853027,2868833,15.624529838562,100,..,98.7670364379883,..,..,42.682
2008,YR2008,Monaco,MCO,..,..,31862,..,100,..,..,..,..,100
2008,YR2008,Montenegro,MNE,17391.0372805514,2690.00005722046,616969,..,100,..,..,..,..,63.475
2008,YR2008,Netherlands,NLD,53848.2522316971,165220.001220703,16445593,..,100,..,98.3248672485352,..,..,85.402
2008,YR2008,North Macedonia,MKD,13174.8593595499,9479.99954223633,2046898,..,99.1999969482422,..,..,..,87.3642272949219,57.175
2008,YR2008,Norway,NOR,63570.3414789942,36869.9989318848,4768212,..,100,..,..,..,100.196952819824,78.526
2008,YR2008,Poland,POL,22334.7808599997,308329.986572266,38125759,..,100,..,98.5795669555664,98.7427368164063,..,61.116
2008,YR2008,Portugal,PRT,32307.912767932,56840.0001525879,10558177,11.5938196182251,100,..,86.276237487793,..,..,59.359
2008,YR2008,Romania,ROU,22166.3232435232,95419.9981689453,20537875,..,100,..,97.8286209106445,..,91.6295394897461,53.567
2008,YR2008,Russian Federation,RUS,24887.853515625,1655189.94140625,142742366,..,100,..,..,..,71.6182098388672,73.598
2008,YR2008,San Marino,SMR,86422.5481442955,..,30700,..,100,..,..,..,..,95.264
2008,YR2008,Serbia,SRB,14691.8077622882,49830.0018310547,7350222,..,100,..,..,..,95.1911468505859,54.55
2008,YR2008,Slovak Republic,SVK,25392.4766828873,37099.9984741211,5379233,..,100,..,..,..,82.7825164794922,55.111
2008,YR2008,Slovenia,SVN,36075.4669688206,17360.0006103516,2021316,..,100,..,98.9444122314453,..,..,52.209
2008,YR2008,Spain,ESP,39218.2916195663,324269.989013672,45954106,..,100,..,87.4016494750977,97.6306076049805,..,77.976
2008,YR2008,Sweden,SWE,47963.4937520407,46150.0015258789,9219637,..,100,..,100,..,..,84.746
2008,YR2008,Switzerland,CHE,67081.2997981076,44959.9990844727,7647675,..,100,..,..,..,96.1802215576172,73.556
2008,YR2008,Tajikistan,TJK,2219.32260869834,3039.99996185303,7324627,..,98.624137878418,..,..,..,87.5207138061523,26.516
2008,YR2008,Turkiye,TUR,19680.940012927,287190.002441406,71320726,..,99.880859375,..,81.0672225952148,..,96.5848693847656,69.651
2008,YR2008,Turkmenistan,TKM,7418.48135939572,59279.9987792969,5100083,..,99.5971374511719,..,..,..,..,47.868
2008,YR2008,Ukraine,UKR,13719.271484375,301200.012207031,46258189,..,100,..,..,..,101.821411132813,68.325
2008,YR2008,United Kingdom,GBR,43887.7071344831,515340.026855469,61806995,..,100,..,..,..,..,80.757
2008,YR2008,Uzbekistan,UZB,4457.69922099523,128880.004882813,27302800,..,99.8087463378906,..,..,..,92.8645782470703,49.989
1992,YR1992,Europe & Central Asia (excluding high income),ECA,12851.1972942374,3513547.53176551,366266798,..,..,..,..,95.6625518798828,79.6269989013672,63.8440949639458
1992,YR1992,Albania,ALB,3264.83141265091,2220,3247039,..,100,..,..,..,..,37.249
1992,YR1992,Andorra,AND,..,410,57283,..,100,..,..,..,..,94.324
1992,YR1992,Armenia,ARM,2634.96312448389,10900,3574555,..,..,..,..,..,..,66.878
1992,YR1992,Austria,AUT,38774.4902606316,57660,7840709,..,100,..,..,..,..,62.417
1992,YR1992,Azerbaijan,AZE,5690.18091817449,63610,7382050,..,..,..,..,..,..,53.132
1992,YR1992,Belarus,BLR,7923.65035566891,87990,10216470,..,100,..,..,..,93.8297119140625,66.766
1992,YR1992,Belgium,BEL,36426.9931547081,112330,10045158,..,100,..,..,..,..,96.542
1992,YR1992,Bosnia and Herzegovina,BIH,..,15970,4275730,..,100,..,..,..,..,39.887
1992,YR1992,Bulgaria,BGR,10840.0915744326,55360,8540164,15.0391101837158,100,..,82.7248992919922,..,81.5328063964844,67.056
1992,YR1992,Channel Islands,CHI,..,..,142011,..,100,..,..,..,..,31.076
1992,YR1992,Croatia,HRV,..,15040,4575818,..,100,..,..,..,..,51.588
1992,YR1992,Cyprus,CYP,26386.578125,5480,810431,..,100,..,81.8818817138672,94.3624725341797,..,67.598
1992,YR1992,Czechia,CZE,20768.7881664466,134140,10319123,..,100,..,..,..,..,75.03
1992,YR1992,Denmark,DNK,40108.8919453015,57030,5171370,..,100,..,..,..,..,84.898
1992,YR1992,Estonia,EST,..,23820,1533091,..,100,..,..,..,..,70.86
1992,YR1992,Faroe Islands,FRO,..,..,46005,..,100,..,..,..,..,31.872
1992,YR1992,Finland,FIN,29648.7439434243,52280,5041992,..,100,..,..,..,114.196960449219,80.128
1992,YR1992,France,FRA,34269.2834434525,368590,58849943,..,100,..,..,..,90.1098709106445,74.401
1992,YR1992,Georgia,GEO,4769.99652400785,20070,4873500,..,..,..,..,..,..,54.559
1992,YR1992,Germany,DEU,38734.9384083447,892820,80624598,..,100,..,..,..,..,73.36
1992,YR1992,Gibraltar,GIB,..,..,26945,..,100,..,..,..,..,100
1992,YR1992,Greece,GRC,24700.1305911615,78180,10399061,..,100,..,..,..,83.3633117675781,71.757
1992,YR1992,Greenland,GRL,..,..,55300,..,100,..,..,..,..,80.301
1992,YR1992,Hungary,HUN,15932.4996239844,58000,10369341,..,100,..,..,..,84.7777099609375,65.587
1992,YR1992,Iceland,ISL,..,1940,261057,..,100,..,..,..,..,91.112
1992,YR1992,Ireland,IRL,27780.2292534741,31510,3558430,..,100,..,..,..,..,57.293
1992,YR1992,Isle of Man,IMN,..,..,70307,..,100,..,..,..,..,51.754
1992,YR1992,Italy,ITA,37407.1113238593,402270,56797087,..,100,..,..,..,98.0334167480469,66.742
1992,YR1992,Kazakhstan,KAZ,11294.7365777633,253840,16439095,..,..,..,..,..,..,56.083
1992,YR1992,Kosovo,XKX,..,..,1932000,..,100,..,..,..,..,..
1992,YR1992,Kyrgyz Republic,KGZ,3978.90991431132,13800,4515400,..,..,..,..,..,..,37.203
1992,YR1992,Latvia,LVA,..,13970,2614338,..,100,..,..,..,..,68.852
1992,YR1992,Liechtenstein,LIE,..,210,29581,..,100,..,..,..,..,16.736
1992,YR1992,Lithuania,LTU,..,19980,3700114,..,100,..,..,..,..,67.464
1992,YR1992,Luxembourg,LUX,76323.3047532824,11440,392175,..,100,..,..,..,..,81.528
1992,YR1992,Moldova,MDA,..,20320,2975621,..,100,..,..,..,..,46.575
1992,YR1992,Monaco,MCO,..,..,30794,..,100,..,..,..,..,100
1992,YR1992,Montenegro,MNE,..,1480,608516,..,100,..,..,..,..,50.218
1992,YR1992,Netherlands,NLD,37405.9299673421,153250,15184166,..,100,..,..,..,64.1365127563477,70.223
1992,YR1992,North Macedonia,MKD,9867.36803375276,8540,2018023,..,100,..,..,..,..,58.764
1992,YR1992,Norway,NOR,44517.4357160017,30200,4286401,..,100,..,..,..,..,72.665
1992,YR1992,Poland,POL,10662.0805170735,343370,38363667,..,100,..,..,..,97.5380325317383,61.359
1992,YR1992,Portugal,PRT,24930.4506344601,46770,9952494,..,100,..,..,..,..,49.13
1992,YR1992,Romania,ROU,10816.9337179519,126190,22794284,..,100,..,..,96.7099761962891,..,54.227
1992,YR1992,Russian Federation,RUS,17367.640625,2030810,148538197,..,100,..,..,..,..,73.385
1992,YR1992,San Marino,SMR,..,..,23808,..,100,..,..,..,..,90.4
1992,YR1992,Serbia,SRB,..,47990,7646424,..,100,..,..,..,..,50.981
1992,YR1992,Slovak Republic,SVK,11663.992330789,46100,5305016,..,100,..,..,..,..,56.719
1992,YR1992,Slovenia,SVN,..,12830,1996498,..,100,..,..,..,..,50.543
1992,YR1992,Spain,ESP,28280.3260908948,232370,39157685,..,100,..,..,..,..,75.61
1992,YR1992,Sweden,SWE,32953.6182903423,56750,8668067,..,100,..,..,..,..,83.361
1992,YR1992,Switzerland,CHE,55123.8383797844,45700,6875364,..,100,..,..,..,..,73.815
1992,YR1992,Tajikistan,TJK,2521.43268648005,7690,5656208,..,..,..,..,..,..,30.527
1992,YR1992,Turkiye,TUR,12796.127323353,149800,56302037,..,..,..,..,..,42.4282302856445,60.518
1992,YR1992,Turkmenistan,TKM,5485.97476265748,28100,3926369,..,..,..,..,..,..,44.904
1992,YR1992,Ukraine,UKR,13447.1640625,574640,52150400,..,100,..,..,..,93.6142425537109,66.835
1992,YR1992,United Kingdom,GBR,31134.0426021928,557890,57580402,..,100,..,..,..,..,78.172
1992,YR1992,Uzbekistan,UZB,3074.65882065673,113080,21449000,..,..,..,..,..,..,42.308
2007,YR2007,Europe & Central Asia (excluding high income),ECA,17499.3571192056,2897641.33977861,373795966,..,99.8848978963919,..,..,97.5487213134766,87.5232009887695,65.7363344929931
2007,YR2007,Albania,ALB,9150.14668500999,4139.9998664856,2970017,..,100,..,..,..,91.5971527099609,48.902
2007,YR2007,Andorra,AND,..,540.000021457672,78168,..,100,..,..,..,..,89.308
2007,YR2007,Armenia,ARM,9476.47149359946,5199.99980926514,3004393,..,99.1931838989258,..,..,..,95.3009414672852,63.739
2007,YR2007,Austria,AUT,52565.0739687956,71239.9978637695,8295487,..,100,..,..,..,101.396553039551,58.249
2007,YR2007,Azerbaijan,AZE,11684.1915431474,27629.9991607666,8581300,..,99.5234527587891,..,98.3349761962891,99.5931930541992,89.5993194580078,52.79
2007,YR2007,Belarus,BLR,14417.3535308989,57650.0015258789,9560953,..,100,..,..,..,141.875839233398,73.273
2007,YR2007,Belgium,BEL,48590.4005353331,104589.996337891,10625700,..,100,..,..,..,86.2859878540039,97.505
2007,YR2007,Bosnia and Herzegovina,BIH,9803.10162492972,18889.9993896484,4007876,..,99.6999969482422,..,..,..,..,44.601
2007,YR2007,Bulgaria,BGR,17089.5109303315,52599.9984741211,7545338,19.8160705566406,100,..,..,..,..,71.278
2007,YR2007,Channel Islands,CHI,..,..,153225,..,100,..,..,..,..,30.867
2007,YR2007,Croatia,HRV,26203.4349393049,22879.9991607666,4310217,..,100,..,..,..,97.1959075927734,54.651
2007,YR2007,Cyprus,CYP,39968.39453125,8310.0004196167,1073873,..,100,..,92.6240234375,..,86.6277084350586,67.982
2007,YR2007,Czechia,CZE,33956.2459846788,123620.002746582,10298828,..,100,..,99.8818817138672,..,94.0914306640625,73.463
2007,YR2007,Denmark,DNK,53569.0280238008,53409.9998474121,5461438,..,100,..,..,..,..,86.293
2007,YR2007,Estonia,EST,31140.5798350899,19979.9995422363,1340680,..,100,..,..,..,..,68.479
2007,YR2007,Faroe Islands,FRO,..,..,48361,..,100,..,..,..,..,40.341
2007,YR2007,Finland,FIN,48664.265707071,65099.9984741211,5288720,..,100,..,..,..,99.8773880004883,83.168
2007,YR2007,France,FRA,43123.5011328544,362829.986572266,64021737,..,100,..,99.1647415161133,..,97.3445281982422,77.621
2007,YR2007,Georgia,GEO,9109.89774086377,5630.00011444092,3860158,..,100,..,..,..,106.382751464844,54.379
2007,YR2007,Germany,DEU,47100.6097046962,783799.987792969,82266372,..,100,..,100,..,..,76.378
2007,YR2007,Gibraltar,GIB,..,..,29996,..,100,..,..,..,..,100
2007,YR2007,Greece,GRC,37619.6608561742,104309.997558594,11048473,..,100,..,93.1176681518555,93.9315490722656,95.0972366333008,75.199
2007,YR2007,Greenland,GRL,..,..,56555,..,100,..,..,..,..,83.482
2007,YR2007,Hungary,HUN,25527.5638613037,53849.9984741211,10055780,..,100,..,..,..,..,67.421
2007,YR2007,Iceland,ISL,52827.0101225049,2380.00011444092,311566,..,100,..,..,..,97.5673294067383,93.278
2007,YR2007,Ireland,IRL,60170.4182379259,46360.0006103516,4398942,..,100,..,..,..,98.5221786499023,60.94
2007,YR2007,Isle of Man,IMN,..,..,81100,..,100,..,..,..,..,51.94
2007,YR2007,Italy,ITA,45356.5367193485,459369.995117188,58438310,..,100,..,92.7186813354492,..,101.780006408691,67.974
2007,YR2007,Kazakhstan,KAZ,19500.4789415616,198389.999389648,15484192,25.483850479126,100,..,99.9826202392578,..,95.4165573120117,56.609
2007,YR2007,Kosovo,XKX,..,..,1733404,..,..,..,..,..,..,..
2007,YR2007,Kyrgyz Republic,KGZ,3857.65390900444,6469.99979019165,5268400,..,99.5400009155273,..,..,..,86.5416030883789,35.287
2007,YR2007,Latvia,LVA,25466.7829206417,8529.99973297119,2200325,..,100,..,99.2042083740234,..,..,67.9
2007,YR2007,Liechtenstein,LIE,..,200.000002980232,35150,..,100,..,..,..,83.1838607788086,14.629
2007,YR2007,Lithuania,LTU,25835.3680157114,13210.000038147,3231294,..,100,..,97.7527694702148,..,..,66.777
2007,YR2007,Luxembourg,LUX,120647.822958963,11109.9996566772,479993,..,100,..,95.0121765136719,..,96.2162170410156,87.409
2007,YR2007,Moldova,MDA,7843.29462269869,8140.00034332275,2874299,15.0928602218628,100,..,98.342658996582,..,..,42.713
2007,YR2007,Monaco,MCO,..,..,31823,..,100,..,..,..,..,100
2007,YR2007,Montenegro,MNE,16248.3513606939,2099.99990463257,615875,..,100,..,..,..,..,63.139
2007,YR2007,Netherlands,NLD,52909.9697572206,164550.003051758,16381696,..,100,..,98.5851211547852,..,..,84.539
2007,YR2007,North Macedonia,MKD,12511.7431877325,9699.99980926514,2043559,..,100,..,..,..,88.9203033447266,57.264
2007,YR2007,Norway,NOR,64062.4393106033,37750,4709153,..,100,..,100,..,102.182067871094,78.234
2007,YR2007,Poland,POL,21437.4577379953,313380.004882813,38120560,..,100,..,..,..,..,61.229
2007,YR2007,Portugal,PRT,32251.5690977426,58799.9992370605,10542964,11.2087497711182,100,..,85.5472106933594,..,..,58.749
2007,YR2007,Romania,ROU,19943.750072636,96730.0033569336,20882982,..,100,..,97.7171936035156,..,88.7455520629883,53.436
2007,YR2007,Russian Federation,RUS,23647.265625,1658150.02441406,142805114,..,100,..,..,..,72.1708221435547,73.553
2007,YR2007,San Marino,SMR,87795.6645372441,..,30372,..,100,..,..,..,..,95.007
2007,YR2007,Serbia,SRB,13846.3082843228,51459.9990844727,7381579,..,100,..,..,..,95.1005096435547,54.328
2007,YR2007,Slovak Republic,SVK,24072.260266227,37189.998626709,5374622,..,100,..,..,..,82.2848281860352,55.261
2007,YR2007,Slovenia,SVN,34907.3688265664,16280.0006866455,2018122,..,100,..,98.9775085449219,..,..,51.983
2007,YR2007,Spain,ESP,39498.591328633,354679.992675781,45226803,..,100,..,86.9558563232422,97.9388427734375,..,77.74
2007,YR2007,Sweden,SWE,48557.3843477247,47139.9993896484,9148092,..,100,..,100,..,..,84.588
2007,YR2007,Switzerland,CHE,66083.4718897397,43540.0009155273,7551117,..,100,..,..,..,..,73.53
2007,YR2007,Tajikistan,TJK,2095.81440707459,3269.99998092651,7188391,..,98.6167221069336,..,..,..,89.3674697875977,26.514
2007,YR2007,Turkiye,TUR,19757.8203114617,288970.001220703,70468869,..,99.9231719970703,..,80.0342636108398,88.6558990478516,92.9633331298828,69.053
2007,YR2007,Turkmenistan,TKM,6564.50420823896,58479.9995422363,5024894,..,99.6081619262695,..,..,..,..,47.581
2007,YR2007,Ukraine,UKR,13345.771484375,312140.014648438,46509355,..,99.8000030517578,..,..,..,98.8837280273438,68.147
2007,YR2007,United Kingdom,GBR,44302.8594715415,530500,61322463,..,100,..,..,..,..,80.479
2007,YR2007,Uzbekistan,UZB,4154.70257823943,122580.001831055,26868000,..,99.7745361328125,..,..,..,98.7737274169922,49.505
2006,YR2006,Europe & Central Asia (excluding high income),ECA,16262.5935655231,2840501.92639432,372780224,..,99.8723073056201,..,..,97.4524536132813,87.2251129150391,65.5398933825914
2006,YR2006,Albania,ALB,8568.5776999641,4010.00022888184,2992547,..,100,..,..,..,..,47.815
2006,YR2006,Andorra,AND,..,550.000011920929,80221,17.9923400878906,100,..,93.0027923583984,..,..,89.807
2006,YR2006,Armenia,ARM,8273.78569972956,4489.99977111816,3026486,..,99.188232421875,..,..,..,100.289703369141,63.839
2006,YR2006,Austria,AUT,50840.6944621561,74099.9984741211,8268641,..,100,..,..,..,102.33032989502,58.532
2006,YR2006,Azerbaijan,AZE,9453.94185980601,30489.9997711182,8484550,..,99.5,..,..,..,88.8690719604492,52.589
2006,YR2006,Belarus,BLR,13214.87158024,59119.9989318848,9604924,..,100,..,..,..,116.030128479004,72.816
2006,YR2006,Belgium,BEL,47212.577772728,108650.001525879,10547958,..,100,..,92.4834671020508,..,89.6042709350586,97.454
2006,YR2006,Bosnia and Herzegovina,BIH,9146.11029924738,17909.9998474121,4058086,..,99.3872756958008,..,..,..,..,44.282
2006,YR2006,Bulgaria,BGR,15905.8770319799,48950.0007629395,7601022,19.5046501159668,100,..,..,..,..,70.932
2006,YR2006,Channel Islands,CHI,..,..,151985,..,100,..,..,..,..,30.805
2006,YR2006,Croatia,HRV,24949.9351111624,21610.0006103516,4311159,..,100,..,..,..,97.8779907226563,54.483
2006,YR2006,Cyprus,CYP,38847.9765625,8000,1055438,..,100,..,92.5325698852539,..,99.81640625,68.125
2006,YR2006,Czechia,CZE,32352.8129664551,120599.998474121,10238905,..,100,..,99.8801422119141,..,99.2166900634766,73.533
2006,YR2006,Denmark,DNK,53322.2889991783,58130.0010681152,5437272,..,100,..,..,..,..,86.098
2006,YR2006,Estonia,EST,28814.9203164655,15979.9995422363,1346810,..,100,..,..,..,107.085006713867,68.607
2006,YR2006,Faroe Islands,FRO,..,..,48313,..,100,..,..,..,..,40.147
2006,YR2006,Finland,FIN,46412.2003478176,67019.9966430664,5266268,..,100,..,..,..,..,83.037
2006,YR2006,France,FRA,42362.985412525,371549.987792969,63628261,..,100,..,..,..,98.2652282714844,77.377
2006,YR2006,Georgia,GEO,8049.90605481459,4699.99980926514,3880347,..,100,..,..,..,107.420402526855,53.992
2006,YR2006,Germany,DEU,45678.0819192686,814409.973144531,82376451,..,100,..,100,..,..,76.179
2006,YR2006,Gibraltar,GIB,..,..,29587,..,100,..,..,..,..,100
2006,YR2006,Greece,GRC,36520.0480347644,100699.996948242,11020362,..,100,..,95.554817199707,..,86.4999313354492,74.827
2006,YR2006,Greenland,GRL,..,..,56774,..,100,..,..,..,..,83.172
2006,YR2006,Hungary,HUN,25417.5470560859,55459.9990844727,10071370,..,100,..,..,..,..,66.895
2006,YR2006,Iceland,ISL,49956.8486452996,2329.99992370605,303782,..,100,..,..,..,108.171119689941,93.159
2006,YR2006,Ireland,IRL,58812.3062452685,47259.9983215332,4273591,..,100,..,..,..,98.5120468139648,60.738
2006,YR2006,Isle of Man,IMN,..,..,80228,..,100,..,..,..,..,51.922
2006,YR2006,Italy,ITA,44918.1703531499,466649.993896484,58143979,..,100,..,92.5596771240234,..,104.857551574707,67.856
2006,YR2006,Kazakhstan,KAZ,18112.7787011954,185300.003051758,15308085,..,99.7665481567383,..,..,..,95.7286682128906,56.536
2006,YR2006,Kosovo,XKX,..,..,1719536,..,..,..,..,..,..,..
2006,YR2006,Kyrgyz Republic,KGZ,3588.08991816079,5320.00017166138,5218400,..,98.8899993896484,..,..,..,86.9913177490234,35.289
2006,YR2006,Latvia,LVA,22975.5627557469,8199.99980926514,2218357,..,100,..,..,..,..,67.967
2006,YR2006,Liechtenstein,LIE,..,230.000004172325,34889,..,100,..,..,..,73.0310287475586,14.684
2006,YR2006,Lithuania,LTU,22977.9966473047,13020.0004577637,3269909,..,100,..,97.9331512451172,..,..,66.706
2006,YR2006,Luxembourg,LUX,113346.03578151,11720.0002670288,472637,..,100,..,..,..,97.5531311035156,87.009
2006,YR2006,Moldova,MDA,7597.22455725261,7980.00001907349,2880967,..,100,..,..,..,..,42.744
2006,YR2006,Monaco,MCO,..,..,32011,..,100,..,..,..,..,100
2006,YR2006,Montenegro,MNE,15233.3907402484,2180.0000667572,615025,..,100,..,..,..,..,62.803
2006,YR2006,Netherlands,NLD,51097.3626113331,163699.996948242,16346101,..,100,..,..,..,..,83.636
2006,YR2006,North Macedonia,MKD,11770.2265498599,9220.00026702881,2040228,..,99,..,..,..,91.0036926269531,57.383
2006,YR2006,Norway,NOR,62846.9386813354,37200.0007629395,4660677,..,100,..,..,..,102.947128295898,77.95
2006,YR2006,Poland,POL,20012.6211116462,314089.996337891,38141267,..,100,..,..,..,..,61.341
2006,YR2006,Portugal,PRT,31524.7495680309,60450.0007629395,10522288,11.0716104507446,100,..,84.9868927001953,..,..,58.137
2006,YR2006,Romania,ROU,18325.6588582923,99260.0021362305,21193760,..,100,..,..,..,82.897346496582,53.305
2006,YR2006,Russian Federation,RUS,21757.46484375,1654849.97558594,143049637,..,100,..,..,..,74.9905776977539,73.508
2006,YR2006,San Marino,SMR,83098.2496299073,..,29959,..,100,..,..,..,..,94.736
2006,YR2006,Serbia,SRB,12955.9774280394,53009.9983215332,7411569,..,100,..,..,..,..,54.105
2006,YR2006,Slovak Republic,SVK,21725.9265662,37869.9989318848,5373054,..,100,..,..,..,86.0408096313477,55.412
2006,YR2006,Slovenia,SVN,32812.7384858502,16290.0009155273,2006868,..,100,..,99.1083679199219,..,96.010612487793,51.758
2006,YR2006,Spain,ESP,38836.5937852313,341779.998779297,44397319,..,100,..,86.5810623168945,97.7521362304688,..,77.502
2006,YR2006,Sweden,SWE,47292.3136933265,48900.0015258789,9080505,..,100,..,100,..,..,84.43
2006,YR2006,Switzerland,CHE,64163.8050397136,45479.9995422363,7483934,..,100,..,..,..,..,73.504
2006,YR2006,Tajikistan,TJK,1980.24977517198,2690.00005722046,7057417,..,98.6165390014648,..,..,..,89.9481964111328,26.512
2006,YR2006,Turkiye,TUR,19043.6222765122,261079.986572266,69601333,..,99.9607238769531,..,79.3313522338867,88.1193923950195,90.4763412475586,68.45
2006,YR2006,Turkmenistan,TKM,5995.36131829254,51919.9981689453,4954029,..,99.8413314819336,..,..,..,..,47.308
2006,YR2006,Ukraine,UKR,12259.158203125,303989.990234375,46787786,..,100,..,..,..,99.7261962890625,67.969
2006,YR2006,United Kingdom,GBR,43533.2205104862,542059.997558594,60846820,..,100,..,..,..,..,80.199
2006,YR2006,Uzbekistan,UZB,3849.5943806825,127360.000610352,26488250,..,99.4900970458984,..,..,..,97.6178817749023,49.021
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,
Last Updated: 03/30/2023,,,,,,,,,,,,,
